Flgs,Dur,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,Cause,SrcPkts,DstPkts,SrcBytes,DstBytes,PCRatio,SrcLoad,DstLoad,SrcLoss,DstLoss,SrcRetra,DstRetra,SrcGap,DstGap,SIntPkt,DIntPkt,SrcJitter,DstJitter,State,SrcWin,DstWin,Anomaly
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,06,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,09,12,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,05,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,12,02,00004,05,012,018,08,019,027,000,000,0,0,000,000,002,001,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,04,02,00002,01,006,003,10,009,004,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,01,05,02,00004,04,012,013,08,018,020,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,10,02,00002,01,006,003,09,009,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,45,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,09,06,02,00003,06,011,019,10,018,032,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,11,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,48,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,07,02,00002,03,006,010,10,009,016,000,000,0,0,000,000,005,003,004,002,01,01,04,0
01,45,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,09,02,00004,05,012,018,08,020,031,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,08,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,03,02,00004,04,012,015,08,019,023,000,000,0,0,000,000,002,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,01,02,00002,03,006,009,10,008,014,000,000,0,0,000,000,005,003,004,002,01,01,04,1
01,42,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,09,02,00002,04,006,014,10,010,026,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,00,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,06,02,00002,05,006,017,10,010,032,000,000,0,0,000,000,004,001,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,05,02,00002,03,006,011,11,009,017,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,07,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,11,06,02,00004,04,012,015,07,018,023,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,44,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,05,02,00002,05,006,015,10,009,026,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,00,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,10,11,02,00002,04,006,012,10,009,019,000,000,0,0,000,000,004,002,004,002,01,01,04,0
01,41,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,04,02,00002,03,007,009,10,012,017,000,000,0,0,000,000,004,003,004,004,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,06,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,00,01,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,07,02,00004,05,012,017,08,018,027,000,000,0,0,000,000,002,001,003,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,00,02,00002,04,006,014,11,009,021,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,05,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,10,02,00002,04,006,012,10,008,018,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,01,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,42,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,07,02,00002,05,006,015,10,010,027,000,000,0,0,000,000,005,002,004,003,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,06,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,12,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,06,02,00002,01,006,003,10,009,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,09,02,00004,04,012,013,07,019,021,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,02,03,02,00004,05,015,015,10,026,027,000,000,0,0,000,000,002,002,003,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,06,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,02,02,00002,03,007,009,10,011,015,000,000,0,0,000,000,003,003,004,004,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,03,06,02,00002,03,006,011,10,010,021,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,40,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,09,04,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,11,02,00004,04,012,013,07,019,021,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,06,02,00002,03,006,009,10,010,017,000,000,0,0,000,000,005,003,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,05,01,02,00004,06,012,019,07,019,030,000,000,0,0,000,000,002,001,003,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,09,08,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,48,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,10,02,00004,04,013,014,10,020,023,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,08,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,02,02,00004,02,012,007,07,018,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,40,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,09,02,00004,06,012,020,08,022,038,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,42,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,08,02,00003,03,010,011,10,018,021,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,40,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,03,08,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,09,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,12,09,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,12,02,00002,05,007,016,10,011,025,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,10,02,00004,04,012,014,07,018,021,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,02,11,02,00002,03,008,010,10,014,017,000,000,0,0,000,000,003,003,004,003,01,01,04,1
01,48,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,06,02,00004,04,013,015,10,020,024,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,03,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,43,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,12,02,00002,05,007,016,10,012,029,000,000,0,0,000,000,004,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,11,02,00004,02,012,008,07,019,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,11,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,05,00,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,11,02,00002,05,006,015,11,009,024,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,05,02,00002,06,006,020,10,010,038,000,000,0,0,000,000,005,001,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,01,02,00002,05,006,017,09,009,026,000,000,0,0,000,000,004,001,004,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,04,02,00002,01,006,003,09,009,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,05,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,07,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,09,02,02,00002,01,006,003,09,009,005,000,000,0,0,000,000,004,009,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,03,02,00004,05,012,018,08,018,028,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,00,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,02,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,43,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,05,02,00004,04,012,013,08,021,023,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,46,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,03,02,00004,04,012,013,10,020,022,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,07,04,02,00004,02,012,007,07,018,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,08,00,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,00,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,02,10,02,00002,05,008,017,10,011,026,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,43,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,07,05,02,00002,05,006,015,10,010,027,000,000,0,0,000,000,005,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,07,01,02,00002,05,006,015,10,008,023,000,000,0,0,000,000,005,002,004,002,01,01,04,1
01,44,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,13,03,02,00004,05,012,016,08,020,028,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,41,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,12,03,02,00002,04,006,013,10,010,025,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,00,03,02,00003,04,011,013,10,020,024,000,000,0,0,000,000,002,002,004,003,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,10,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,03,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,03,02,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,00,02,00002,04,006,012,10,008,019,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,09,02,00004,02,012,007,07,018,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,05,09,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,45,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,07,02,00002,05,007,015,10,011,026,000,000,0,0,000,000,004,001,004,002,01,01,04,1
01,48,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,01,03,02,00003,03,009,011,10,015,017,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,02,08,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,03,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,03,02,00002,03,008,011,10,014,019,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,08,05,02,00004,06,012,021,08,018,032,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,07,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,01,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,08,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,01,10,02,00003,04,011,013,10,016,020,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,04,02,00005,07,016,023,10,026,037,000,000,0,0,000,000,002,001,003,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,12,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,03,11,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,01,09,02,00004,06,012,019,08,018,029,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,43,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,10,02,00002,05,006,017,10,010,030,000,000,0,0,000,000,004,001,004,003,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,09,02,00004,02,012,007,08,022,012,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,03,11,02,00002,05,006,015,10,008,023,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,01,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,08,02,00003,03,009,011,10,013,018,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,02,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,10,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,11,09,02,00002,05,007,016,10,010,025,000,000,0,0,000,000,003,001,004,003,01,01,04,1
01,42,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,03,02,00003,04,010,012,10,018,022,000,000,0,0,000,000,003,002,004,003,01,01,04,1
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,07,07,02,00002,04,006,014,10,008,021,000,000,0,0,000,000,005,002,004,003,01,01,01,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,03,02,00004,05,012,017,07,019,026,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,11,00,02,00002,04,006,012,10,010,023,000,000,0,0,000,000,005,002,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,07,08,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,08,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,12,01,00002,01,007,003,10,013,006,000,000,0,0,000,000,003,008,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,01,04,02,00004,02,012,007,07,018,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,04,02,00003,04,009,012,10,014,019,000,000,0,0,000,000,003,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,03,02,02,00004,05,012,018,08,018,027,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,00,00,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,03,02,02,00003,06,011,019,10,016,029,000,000,0,0,000,000,002,001,003,003,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,02,05,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,42,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,07,02,00004,04,012,013,08,021,023,000,000,0,0,000,000,002,002,003,003,01,01,04,0
01,41,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,04,04,02,00004,04,012,013,08,022,024,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,43,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,04,12,02,00003,06,011,018,10,019,033,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,10,05,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,02,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,08,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,06,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,08,02,00002,01,006,003,11,009,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,02,10,02,00003,05,009,017,10,013,027,000,000,0,0,000,000,002,001,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,12,10,02,00004,06,012,021,08,018,033,000,000,0,0,000,000,002,001,003,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,12,01,02,00004,04,012,013,08,018,020,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,41,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,00,04,02,00002,04,006,012,10,010,022,000,000,0,0,000,000,005,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,02,02,00002,05,006,016,11,009,025,000,000,0,0,000,000,005,001,004,002,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,01,04,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,09,11,02,00002,05,006,015,10,008,024,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,05,06,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,06,12,02,00002,03,006,011,10,008,017,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,05,00,02,00002,07,006,021,09,009,033,000,000,0,0,000,000,004,001,004,002,01,01,04,0
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,06,02,00002,01,006,003,10,010,005,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,07,07,02,00002,00000,006,002,11,008,003,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,05,02,00004,02,012,007,08,019,010,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,04,09,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,02,08,02,00004,02,012,008,07,018,011,000,000,0,0,000,000,002,004,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,02,04,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,11,10,02,00002,05,006,015,10,008,023,000,000,0,0,000,000,005,001,004,002,01,01,04,1
01,40,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,05,04,02,00002,03,006,011,10,010,022,000,000,0,0,000,000,004,002,004,002,01,01,04,0
01,40,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,04,00,02,00002,04,006,012,10,010,024,000,000,0,0,000,000,004,002,004,003,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,10,02,02,00004,02,012,007,08,018,010,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,11,09,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,004,010,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56283,502,0,0,01,01,64,128,0,0,08,01,02,00002,01,006,003,09,008,005,000,000,0,0,000,000,005,009,004,000,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,10,12,02,00003,04,011,013,10,017,021,000,000,0,0,000,000,002,002,004,002,01,01,04,1
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,06,03,02,00004,04,012,013,08,018,020,000,000,0,0,000,000,002,002,003,002,01,01,04,0
01,49,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,06,03,02,00002,01,006,003,10,008,004,000,000,0,0,000,000,005,010,004,000,01,01,04,0
01,49,3232235842,3232235896,01,53738,502,0,0,01,01,64,128,0,0,08,01,02,00004,02,012,007,07,019,011,000,000,0,0,000,000,002,005,003,004,01,01,04,0
01,49,3232235842,3232235896,01,53741,502,0,0,01,01,64,128,0,0,06,12,02,00003,06,010,018,10,015,028,000,000,0,0,000,000,003,001,004,002,01,01,04,1
01,42,3232235842,3232235886,01,56280,502,0,0,01,01,64,128,0,0,11,03,02,00003,03,009,011,10,017,020,000,000,0,0,000,000,003,002,004,004,01,01,04,1
